,Commune_Code_INSEE,Number_of_Taxpayers,Average_Assets_in_Euro,Average_Tax_in_Euro,Source_File,Year,total_tax_per_city,total_tax_per_city_lag1,mean,median,min,max,mean_distance_to_10_nearest,to_be_predicted,predicted,Prophet
1373,94071,66.0,2030079.0,7283.0,ificom-2021.xlsx,2021,480678.0,461040.0,461040.0,461040.0,461040.0,461040.0,7.847452718717759,False,False,
1374,94071,73.0,2099084.0,8074.0,ificom-2022.xlsx,2022,589402.0,480678.0,470859.0,470859.0,461040.0,480678.0,7.847452718717759,False,False,
1375,94071,,,,,2023,645498.4375,589402.0,510373.3333333333,480678.0,461040.0,589402.0,,False,True,
1376,94071,,,,,2024,645581.125,645498.4375,544154.609375,535040.0,461040.0,645498.4375,,False,True,
1377,94071,,,,,2025,660240.1875,645581.125,564439.9125,589402.0,461040.0,645581.125,,False,True,
1378,94071,,,,,2026,690480.8125,660240.1875,580406.625,617450.21875,461040.0,660240.1875,,False,True,
1642,94071,,,,,2027,707006.5625,690480.8125,596131.5089285715,645498.4375,461040.0,690480.8125,,False,True,
1379,94076,54.0,2140874.0,8892.0,ificom-2022.xlsx,2022,480168.0,,,,,,3.857073321739044,False,False,
1380,94076,,,,,2023,582527.6875,480168.0,480168.0,480168.0,480168.0,480168.0,,False,True,
1381,94076,,,,,2024,646657.0625,582527.6875,531347.84375,531347.84375,480168.0,582527.6875,,False,True,
1382,94076,,,,,2025,690480.8125,646657.0625,569784.25,582527.6875,480168.0,646657.0625,,False,True,
1383,94076,,,,,2026,707006.5625,690480.8125,599958.390625,614592.375,480168.0,690480.8125,,False,True,
1643,94076,,,,,2027,747009.5,707006.5625,621368.025,646657.0625,480168.0,707006.5625,,False,True,
1384,94080,446.0,2155274.0,8278.0,ificom-2020.xlsx,2020,3691988.0,,,,,,3.1301093525246175,False,False,
1385,94080,470.0,2151686.0,8030.0,ificom-2021.xlsx,2021,3774100.0,3691988.0,3691988.0,3691988.0,3691988.0,3691988.0,3.1301093525246175,False,False,
1386,94080,522.0,2163228.0,8143.0,ificom-2022.xlsx,2022,4250646.0,3774100.0,3733044.0,3733044.0,3691988.0,3774100.0,3.1301093525246175,False,False,
1387,94080,,,,,2023,4359726.5,4250646.0,3905578.0,3774100.0,3691988.0,4250646.0,,False,True,
1388,94080,,,,,2024,4556359.0,4359726.5,4019115.125,4012373.0,3691988.0,4359726.5,,False,True,
1389,94080,,,,,2025,4740228.0,4556359.0,4126563.9,4250646.0,3691988.0,4556359.0,,False,True,
1390,94080,,,,,2026,4885468.5,4740228.0,4228841.25,4305186.25,3691988.0,4740228.0,,False,True,
1644,94080,,,,,2027,4978742.0,4885468.5,4322645.142857143,4359726.5,3691988.0,4885468.5,,False,True,
1391,94081,53.0,2099996.0,8661.0,ificom-2020.xlsx,2020,459033.0,,,,,,4.638150852919211,False,False,
1392,94081,51.0,2111767.0,8756.0,ificom-2021.xlsx,2021,446556.0,459033.0,459033.0,459033.0,459033.0,459033.0,4.638150852919211,False,False,
1393,94081,53.0,2147960.0,9237.0,ificom-2022.xlsx,2022,489561.0,446556.0,452794.5,452794.5,446556.0,459033.0,4.638150852919211,False,False,
1394,94081,,,,,2023,563307.5625,489561.0,465050.0,459033.0,446556.0,489561.0,,False,True,
1395,94081,,,,,2024,634170.0,563307.5625,489614.390625,474297.0,446556.0,563307.5625,,False,True,
1396,94081,,,,,2025,642838.0625,634170.0,518525.5125,489561.0,446556.0,634170.0,,False,True,
1397,94081,,,,,2026,642920.8125,642838.0625,539244.2708333334,526434.28125,446556.0,642838.0625,,False,True,
1645,94081,,,,,2027,657579.8125,642920.8125,554055.2053571428,563307.5625,446556.0,642920.8125,,False,True,
1398,95428,117.0,2353003.0,11105.0,ificom-2020.xlsx,2020,1299285.0,,,,,,9.754558094153165,False,False,
1399,95428,122.0,2405212.0,10699.0,ificom-2021.xlsx,2021,1305278.0,1299285.0,1299285.0,1299285.0,1299285.0,1299285.0,9.754558094153165,False,False,
1400,95428,137.0,2368405.0,10204.0,ificom-2022.xlsx,2022,1397948.0,1305278.0,1302281.5,1302281.5,1299285.0,1305278.0,9.754558094153165,False,False,
1401,95428,,,,,2023,1499326.125,1397948.0,1334170.3333333333,1305278.0,1299285.0,1397948.0,,False,True,
1402,95428,,,,,2024,1508051.625,1499326.125,1375459.28125,1351613.0,1299285.0,1499326.125,,False,True,
1403,95428,,,,,2025,1511507.5,1508051.625,1401977.75,1397948.0,1299285.0,1508051.625,,False,True,
1404,95428,,,,,2026,1500815.75,1511507.5,1420232.7083333333,1448637.0625,1299285.0,1511507.5,,False,True,
1646,95428,,,,,2027,1508389.375,1500815.75,1431744.5714285714,1499326.125,1299285.0,1511507.5,,False,True,
1405,95555,52.0,2101699.0,8347.0,ificom-2021.xlsx,2021,434044.0,,,,,,7.153132781230664,False,False,
1406,95555,60.0,2026099.0,7446.0,ificom-2022.xlsx,2022,446760.0,434044.0,434044.0,434044.0,434044.0,434044.0,7.153132781230664,False,False,
1407,95555,,,,,2023,517742.25,446760.0,440402.0,440402.0,434044.0,446760.0,,False,True,
1408,95555,,,,,2024,569051.875,517742.25,466182.0833333333,446760.0,434044.0,517742.25,,False,True,
1409,95555,,,,,2025,636988.25,569051.875,491899.53125,482251.125,434044.0,569051.875,,False,True,
1410,95555,,,,,2026,639918.75,636988.25,520917.275,517742.25,434044.0,636988.25,,False,True,
1647,95555,,,,,2027,660592.75,639918.75,540750.8541666666,543397.0625,434044.0,639918.75,,False,True,
1411,97113,57.0,3260706.0,16404.0,ificom-2022.xlsx,2022,935028.0,,,,,,6356.477521937983,False,False,
1412,97113,,,,,2023,1106751.5,935028.0,935028.0,935028.0,935028.0,935028.0,,False,True,
1413,97113,,,,,2024,1204328.125,1106751.5,1020889.75,1020889.75,935028.0,1106751.5,,False,True,
1414,97113,,,,,2025,1300101.125,1204328.125,1082035.875,1106751.5,935028.0,1204328.125,,False,True,
1415,97113,,,,,2026,1429050.625,1300101.125,1136552.1875,1155539.8125,935028.0,1300101.125,,False,True,
1648,97113,,,,,2027,1415097.0,1429050.625,1195051.875,1204328.125,935028.0,1429050.625,,False,True,
1416,97411,293.0,2383615.0,11004.0,ificom-2020.xlsx,2020,3224172.0,,,,,,6059.032061849359,False,False,
1417,97411,292.0,2488467.0,11464.0,ificom-2021.xlsx,2021,3347488.0,3224172.0,3224172.0,3224172.0,3224172.0,3224172.0,6059.032061849359,False,False,
1418,97411,309.0,2448651.0,10902.0,ificom-2022.xlsx,2022,3368718.0,3347488.0,3285830.0,3285830.0,3224172.0,3347488.0,6059.032061849359,False,False,
1419,97411,,,,,2023,3406480.0,3368718.0,3313459.3333333335,3347488.0,3224172.0,3368718.0,,False,True,
1420,97411,,,,,2024,3511747.25,3406480.0,3336714.5,3358103.0,3224172.0,3406480.0,,False,True,
1421,97411,,,,,2025,3511747.25,3511747.25,3371721.05,3368718.0,3224172.0,3511747.25,,False,True,
1422,97411,,,,,2026,3511747.25,3511747.25,3395058.75,3387599.0,3224172.0,3511747.25,,False,True,
1649,97411,,,,,2027,3511747.25,3511747.25,3411728.535714286,3406480.0,3224172.0,3511747.25,,False,True,
1423,97415,175.0,2144491.0,8940.0,ificom-2020.xlsx,2020,1564500.0,,,,,,6060.240689563756,False,False,
1424,97415,186.0,2207109.0,9516.0,ificom-2021.xlsx,2021,1769976.0,1564500.0,1564500.0,1564500.0,1564500.0,1564500.0,6060.240689563756,False,False,
1425,97415,208.0,2205636.0,9531.0,ificom-2022.xlsx,2022,1982448.0,1769976.0,1667238.0,1667238.0,1564500.0,1769976.0,6060.240689563756,False,False,
1426,97415,,,,,2023,1986319.5,1982448.0,1772308.0,1769976.0,1564500.0,1982448.0,,False,True,
1427,97415,,,,,2024,2056379.125,1986319.5,1825810.875,1876212.0,1564500.0,1986319.5,,False,True,
1428,97415,,,,,2025,2085727.125,2056379.125,1871924.525,1982448.0,1564500.0,2056379.125,,False,True,
1429,97415,,,,,2026,2089944.375,2085727.125,1907558.2916666667,1984383.75,1564500.0,2085727.125,,False,True,
1650,97415,,,,,2027,2089944.375,2089944.375,1933613.4464285714,1986319.5,1564500.0,2089944.375,,False,True,
1430,97416,111.0,2385917.0,11002.0,ificom-2020.xlsx,2020,1221222.0,,,,,,6084.981869988692,False,False,
