,Region,Department,Commune_Code_INSEE,City,Number_of_Taxpayers,Average_Assets_in_Euro,Average_Tax_in_Euro,Source_File,Year,latitude,longitude,total_tax_per_city
483,ILE-DE-FRANCE,PARIS,75114,PARIS 14e,1793.0,2343339.0,10084.0,ificom-2020.xlsx,2020.0,48.8289932116,2.32710088326,18080612.0
484,ILE-DE-FRANCE,PARIS,75115,PARIS 15e,3239.0,2276721.0,9289.0,ificom-2020.xlsx,2020.0,48.8401554186,2.29355937244,30087071.0
485,ILE-DE-FRANCE,PARIS,75116,PARIS 16e,9030.0,2881886.0,14188.0,ificom-2020.xlsx,2020.0,48.8603987604,2.2620995594,128117640.0
486,ILE-DE-FRANCE,PARIS,75117,PARIS 17e,3746.0,2465934.0,10332.0,ificom-2020.xlsx,2020.0,48.8873371665,2.30748555949,38703672.0
487,ILE-DE-FRANCE,PARIS,75118,PARIS 18e,823.0,2598371.0,11427.0,ificom-2020.xlsx,2020.0,48.8927350746,2.34871193387,9404421.0
488,ILE-DE-FRANCE,PARIS,75119,PARIS 18e,498.0,2258958.0,8891.0,ificom-2020.xlsx,2020.0,48.886868623,2.38469432787,4427718.0
489,ILE-DE-FRANCE,PARIS,75120,PARIS 20e,510.0,2155114.0,8655.0,ificom-2020.xlsx,2020.0,48.8631867774,2.40081982673,4414050.0
490,ILE-DE-FRANCE,SEINE-ET-MARNE,77284,MEAUX,53.0,2100117.0,7635.0,ificom-2020.xlsx,2020.0,48.9570625667,2.90003097245,404655.0
491,ILE-DE-FRANCE,SEINE-SAINT-DENIS,93045,LES LILAS,51.0,2027136.0,7320.0,ificom-2020.xlsx,2020.0,48.8819208939,2.419667821,373320.0
492,ILE-DE-FRANCE,SEINE-SAINT-DENIS,93048,MONTREUIL SOUS BOIS,102.0,1958129.0,7102.0,ificom-2020.xlsx,2020.0,48.8633175054,2.44816211857,724404.0
493,ILE-DE-FRANCE,SEINE-SAINT-DENIS,93051,NOISY LE GRAND,60.0,2355900.0,10328.0,ificom-2020.xlsx,2020.0,48.8361825401,2.56443736814,619680.0
494,ILE-DE-FRANCE,SEINE-SAINT-DENIS,93077,VILLEMOMBLE,53.0,2384303.0,11006.0,ificom-2020.xlsx,2020.0,48.8848370021,2.50893406035,583318.0
495,ILE-DE-FRANCE,VAL-DE-MARNE,94016,CACHAN,51.0,1982763.0,6764.0,ificom-2020.xlsx,2020.0,48.7916121646,2.33153313164,344964.0
496,ILE-DE-FRANCE,VAL-DE-MARNE,94017,CHAMPIGNY SUR MARNE,62.0,2106021.0,8677.0,ificom-2020.xlsx,2020.0,48.817254364,2.51709815257,537974.0
497,ILE-DE-FRANCE,VAL-DE-MARNE,94018,CHARENTON LE PONT,211.0,2127032.0,8118.0,ificom-2020.xlsx,2020.0,48.8228084978,2.40760915477,1712898.0
498,ILE-DE-FRANCE,VAL-DE-MARNE,94028,CRETEIL,78.0,1986890.0,7120.0,ificom-2020.xlsx,2020.0,48.7837401836,2.45463530415,555360.0
499,ILE-DE-FRANCE,VAL-DE-MARNE,94033,FONTENAY SOUS BOIS,270.0,2354795.0,9713.0,ificom-2020.xlsx,2020.0,48.8511046382,2.47395409774,2622510.0
500,ILE-DE-FRANCE,VAL-DE-MARNE,94038,L'HAY LES ROSES,57.0,1985493.0,7559.0,ificom-2020.xlsx,2020.0,48.7763207843,2.33772915609,430863.0
501,ILE-DE-FRANCE,VAL-DE-MARNE,94046,MAISONS-ALFORT,118.0,2113140.0,8178.000000000001,ificom-2020.xlsx,2020.0,48.8063923267,2.43818248906,965004.0000000001
502,ILE-DE-FRANCE,VAL-DE-MARNE,94052,NOGENT SUR MARNE,314.0,2845109.0,8549.0,ificom-2020.xlsx,2020.0,48.8366634713,2.48166741533,2684386.0
503,ILE-DE-FRANCE,VAL-DE-MARNE,94058,LE PERREUX SUR MARNE,173.0,2113725.0,7758.0,ificom-2020.xlsx,2020.0,48.8423952383,2.50406848573,1342134.0
504,ILE-DE-FRANCE,VAL-DE-MARNE,94067,SAINT MANDE,419.0,2495415.0,10864.0,ificom-2020.xlsx,2020.0,48.842440243,2.4192191088,4552016.0
505,ILE-DE-FRANCE,VAL-DE-MARNE,94068,SAINT MAUR DES FOSSES,668.0,2207442.0,8997.0,ificom-2020.xlsx,2020.0,48.7990677797,2.49386450452,6009996.0
506,ILE-DE-FRANCE,VAL-DE-MARNE,94071,SUCY EN BRIE,60.0,2043044.0,7684.0,ificom-2020.xlsx,2020.0,48.7656456593,2.5330560803,461040.0
507,ILE-DE-FRANCE,VAL-DE-MARNE,94080,VINCENNES,446.0,2155274.0,8278.0,ificom-2020.xlsx,2020.0,48.8473732045,2.43798650741,3691988.0
508,ILE-DE-FRANCE,VAL-DE-MARNE,94081,VITRY SUR SEINE,53.0,2099996.0,8661.0,ificom-2020.xlsx,2020.0,48.7882828307,2.39412680533,459033.0
509,ILE-DE-FRANCE,VAL-D'OISE,95428,MONTMORENCY,117.0,2353003.0,11105.0,ificom-2020.xlsx,2020.0,48.9918643363,2.32119797848,1299285.0
510,ILE-DE-FRANCE,YVELINES,78126,LA CELLE-SAINT-CLOUD,195.0,2290647.0,7477.0,ificom-2020.xlsx,2020.0,48.8469487124,2.13519126228,1458015.0
511,ILE-DE-FRANCE,YVELINES,78146,CHATOU,222.0,2097904.0,7571.0,ificom-2020.xlsx,2020.0,48.8965574645,2.15393458329,1680762.0
512,ILE-DE-FRANCE,YVELINES,78158,LE CHESNAY-ROCQUENCOURT,320.0,2043637.0,7073.0,ificom-2020.xlsx,2020.0,48.8272397742,2.13014908209,2263360.0
513,ILE-DE-FRANCE,YVELINES,78358,MAISONS-LAFFITTE,240.0,2142351.0,8090.999999999999,ificom-2020.xlsx,2020.0,48.9523369002,2.15161594901,1941839.9999999998
514,ILE-DE-FRANCE,YVELINES,78517,RAMBOUILLET,80.0,2105455.0,8385.0,ificom-2020.xlsx,2020.0,48.6539051954,1.82652871851,670800.0
515,ILE-DE-FRANCE,YVELINES,78551,SAINT-GERMAIN-EN-LAYE,612.0,2183282.0,7928.0,ificom-2020.xlsx,2020.0,48.9407041394,2.09870929375,4851936.0
516,ILE-DE-FRANCE,YVELINES,78646,VERSAILLES,1230.0,2251628.0,8412.0,ificom-2020.xlsx,2020.0,48.8025669671,2.11789297191,10346760.0
517,LA REUNION,LA REUNION,97411,SAINT DENIS,293.0,2383615.0,11004.0,ificom-2020.xlsx,2020.0,-20.9329708192,55.446867167,3224172.0
518,LA REUNION,LA REUNION,97415,SAINT PAUL,175.0,2144491.0,8940.0,ificom-2020.xlsx,2020.0,-21.0445317522,55.3223334298,1564500.0
519,LA REUNION,LA REUNION,97416,SAINT PIERRE,111.0,2385917.0,11002.0,ificom-2020.xlsx,2020.0,-21.3123242427,55.4936155164,1221222.0
520,LA REUNION,LA REUNION,97422,TAMPON,93.0,2143365.0,8852.0,ificom-2020.xlsx,2020.0,-21.223274585,55.5584875266,823236.0
521,LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,109.0,2352335.0,7018.0,ificom-2020.xlsx,2020.0,50.6324372393,3.1535257221,764962.0
522,LES-HAUTS-DE-FRANCE,NORD,59163,CROIX,90.0,2167695.0,7503.0,ificom-2020.xlsx,2020.0,50.6740689994,3.15464041723,675270.0
523,LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,59.0,2063524.9999999998,8042.0,ificom-2020.xlsx,2020.0,51.0307229078,2.33752414095,474478.0
524,LES-HAUTS-DE-FRANCE,NORD,59328,LAMBERSART,70.0,2458088.0,9225.0,ificom-2020.xlsx,2020.0,50.6522053005,3.02491174276,645750.0
525,LES-HAUTS-DE-FRANCE,NORD,59350,LILLE,304.0,2389999.0,10621.0,ificom-2020.xlsx,2020.0,50.6317183168,3.04783272312,3228784.0
526,LES-HAUTS-DE-FRANCE,NORD,59368,LA MADELEINE,54.0,2359042.0,9111.0,ificom-2020.xlsx,2020.0,50.6548883138,3.06963722507,491994.0
527,LES-HAUTS-DE-FRANCE,NORD,59378,MARCQ EN BAROEUL,228.0,2388338.0,8570.0,ificom-2020.xlsx,2020.0,50.6753348557,3.10093583816,1953960.0
528,LES-HAUTS-DE-FRANCE,NORD,59646,WASQUEHAL,71.0,2124288.0,7591.0,ificom-2020.xlsx,2020.0,50.6750984751,3.12858017096,538961.0
529,LES-HAUTS-DE-FRANCE,OISE,60057,BEAUVAIS,61.0,3055466.0,13556.0,ificom-2020.xlsx,2020.0,49.4365523321,2.08616123661,826916.0
530,LES-HAUTS-DE-FRANCE,OISE,60159,COMPIEGNE,100.0,2791353.0,15025.0,ificom-2020.xlsx,2020.0,49.3990601478,2.85317249363,1502500.0
531,LES-HAUTS-DE-FRANCE,SOMME,80021,AMIENS,165.0,2106323.0,8044.000000000001,ificom-2020.xlsx,2020.0,49.9009532186,2.29007445539,1327260.0000000002
532,NORMANDIE,CALVADOS,14118,CAEN,193.0,2184839.0,9207.0,ificom-2020.xlsx,2020.0,49.1847936737,-0.369801713036,1776951.0
533,NORMANDIE,SEINE-MARITIME,76351,LE HAVRE,96.0,2184636.0,9070.0,ificom-2020.xlsx,2020.0,49.498452502,0.140153719153,870720.0
534,NORMANDIE,SEINE-MARITIME,76540,ROUEN,152.0,2145965.0,8751.0,ificom-2020.xlsx,2020.0,49.4413460103,1.09256784278,1330152.0
535,NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,236.0,2087858.0000000002,7857.0,ificom-2020.xlsx,2020.0,46.1620643972,-1.17465702836,1854252.0
536,NOUVELLE-AQUITAINE,CORREZE,19031,BRIVE,59.0,2764393.0,15444.0,ificom-2020.xlsx,2020.0,45.1435830664,1.51936836063,911196.0
537,NOUVELLE-AQUITAINE,DEUX-SEVRES,79191,NIORT,51.0,2266692.0,10292.0,ificom-2020.xlsx,2020.0,46.328260242,-0.465353019369,524892.0
538,NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1575.0,2247046.0,9299.0,ificom-2020.xlsx,2020.0,44.8572445351,-0.57369678116,14645925.0
539,NOUVELLE-AQUITAINE,GIRONDE,33069,LE BOUSCAT,197.0,2468063.0,11565.0,ificom-2020.xlsx,2020.0,44.8661298323,-0.602121558626,2278305.0
540,NOUVELLE-AQUITAINE,GIRONDE,33192,GRADIGNAN,71.0,2260960.0,9111.0,ificom-2020.xlsx,2020.0,44.7709411201,-0.616137682116,646881.0
541,NOUVELLE-AQUITAINE,GIRONDE,33281,MERIGNAC,152.0,2139603.0,8930.0,ificom-2020.xlsx,2020.0,44.8322953289,-0.681733084891,1357360.0
542,NOUVELLE-AQUITAINE,GIRONDE,33318,PESSAC,118.0,2078917.9999999998,7077.0,ificom-2020.xlsx,2020.0,44.7915990521,-0.676303166277,835086.0
543,NOUVELLE-AQUITAINE,GIRONDE,33449,SAINT-MEDARD-EN-JALLES,52.0,2165972.0,8293.0,ificom-2020.xlsx,2020.0,44.8832620816,-0.784239883546,431236.0
544,NOUVELLE-AQUITAINE,GIRONDE,33522,TALENCE,88.0,2183650.0,8684.0,ificom-2020.xlsx,2020.0,44.8060817507,-0.591124592873,764192.0
545,NOUVELLE-AQUITAINE,GIRONDE,33529,LA TESTE DE BUCH,195.0,2309321.0,9374.0,ificom-2020.xlsx,2020.0,44.5561823053,-1.17530826791,1827930.0
546,NOUVELLE-AQUITAINE,HAUTE-VIENNE,87085,LIMOGES,139.0,2287185.0,9998.0,ificom-2020.xlsx,2020.0,45.8542549589,1.2487579024,1389722.0
547,NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64024,ANGLET,207.0,2066437.0,7957.0,ificom-2020.xlsx,2020.0,43.4917846595,-1.51623373371,1647099.0
548,NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64102,BAYONNE,129.0,2071107.0,7940.0,ificom-2020.xlsx,2020.0,43.4922254016,-1.46607674358,1024260.0
549,NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64122,BIARRITZ,273.0,2213642.0,8781.0,ificom-2020.xlsx,2020.0,43.4695847227,-1.55309857519,2397213.0
550,NOUVELLE-AQUITAINE,PYRENEES-ATLANTIQUES,64445,PAU,112.0,1895825.0,6563.0,ificom-2020.xlsx,2020.0,43.3200189773,-0.350337918181,735056.0
551,NOUVELLE-AQUITAINE,VIENNE,86194,POITIERS,88.0,2020657.0,7501.0,ificom-2020.xlsx,2020.0,46.5839207726,0.359947653003,660088.0
552,OCCITANIE,AUDE,11262,NARBONNE,52.0,2002954.0,7671.0,ificom-2020.xlsx,2020.0,43.1652399898,3.02023868739,398892.0
553,OCCITANIE,GARD,30189,NIMES,207.0,2071124.9999999998,8384.0,ificom-2020.xlsx,2020.0,43.844938394,4.34806796996,1735488.0
554,OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1137.0,2215079.0,8744.0,ificom-2020.xlsx,2020.0,43.5963814303,1.43167293364,9941928.0
555,OCCITANIE,HAUTE-GARONNE,31557,TOURNEFEUILLE,59.0,2135008.0,8366.0,ificom-2020.xlsx,2020.0,43.5781918597,1.33500697752,493594.0
556,OCCITANIE,HERAULT,34003,AGDE,66.0,2155865.0,8598.0,ificom-2020.xlsx,2020.0,43.309129116,3.48447903133,567468.0
557,OCCITANIE,HERAULT,34032,BEZIERS,74.0,2295292.0,9706.0,ificom-2020.xlsx,2020.0,43.3475883319,3.23076754164,718244.0
558,OCCITANIE,HERAULT,34057,CASTELNAU LE LEZ,97.0,2199451.0,9426.0,ificom-2020.xlsx,2020.0,43.6380218809,3.91265416028,914322.0
559,OCCITANIE,HERAULT,34172,MONTPELLIER,433.0,2289473.0,8819.0,ificom-2020.xlsx,2020.0,43.6134409138,3.86851657896,3818627.0
560,OCCITANIE,HERAULT,34301,SETE,100.0,2015683.9999999998,7706.0,ificom-2020.xlsx,2020.0,43.3917705831,3.64705148296,770600.0
561,OCCITANIE,PYRENEES-ORIENTALES,66136,PERPIGNAN,128.0,2137267.0,8836.0,ificom-2020.xlsx,2020.0,42.6965954131,2.89936953979,1131008.0
562,OCCITANIE,TARN,81004,ALBI,62.0,1967843.0,6819.0,ificom-2020.xlsx,2020.0,43.9258213622,2.14686328555,422778.0
563,OCCITANIE,TARN-ET-GARONNE,82121,MONTAUBAN,70.0,1970725.0,7169.0,ificom-2020.xlsx,2020.0,44.0222594578,1.36408636501,501830.0
564,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44109,NANTES,897.0,2264963.0,9383.0,ificom-2020.xlsx,2020.0,47.2316356767,-1.54831008605,8416551.0
565,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44114,ORVAULT,57.0,1891902.0,6495.0,ificom-2020.xlsx,2020.0,47.2739815478,-1.62323898524,370215.0
566,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44215,VERTOU,62.0,2017899.0,7912.0,ificom-2020.xlsx,2020.0,47.1603732625,-1.47052291749,490544.0
567,PAYS DE LA LOIRE,MAINE-ET-LOIRE,49007,ANGERS,158.0,1947457.0,6851.0,ificom-2020.xlsx,2020.0,47.476837416,-0.556125995444,1082458.0
568,PAYS DE LA LOIRE,MAYENNE,53130,LAVAL,67.0,2446329.0,10555.0,ificom-2020.xlsx,2020.0,48.0608565468,-0.766005687142,707185.0
569,PAYS DE LA LOIRE,SARTHE,72181,LE MANS,158.0,2173667.0,8726.0,ificom-2020.xlsx,2020.0,47.9885256718,0.200030493539,1378708.0
570,PAYS DE LA LOIRE,VENDEE,85194,LES SABLES D'OLONNE,131.0,2167100.0,9101.0,ificom-2020.xlsx,2020.0,46.5007612799,-1.79255128677,1192231.0
571,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,407.0,2179041.0,8780.0,ificom-2020.xlsx,2020.0,43.587465146,7.10635418256,3573460.0
572,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06027,CAGNES SUR MER,154.0,2058262.0,8122.0,ificom-2020.xlsx,2020.0,43.6715162078,7.15275703379,1250788.0
573,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06029,CANNES,658.0,2901833.0,12827.0,ificom-2020.xlsx,2020.0,43.5526202843,7.00427592728,8440166.0
574,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06030,LE CANNET,158.0,2306599.0,9993.0,ificom-2020.xlsx,2020.0,43.5729768613,7.00642057758,1578894.0
575,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,126.0,2806244.0,18665.0,ificom-2020.xlsx,2020.0,43.655639428,6.93190508233,2351790.0
576,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06079,MANDELIEU LA NAPOULE,116.0,2493737.0,13506.0,ificom-2020.xlsx,2020.0,43.5380510468,6.91808936542,1566696.0
577,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06083,MENTON,86.0,1845684.0,6238.0,ificom-2020.xlsx,2020.0,43.7908233727,7.49365612374,536468.0
578,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1216.0,2218521.0,9339.0,ificom-2020.xlsx,2020.0,43.7119992661,7.23826889465,11356224.0
579,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06123,SAINT LAURENT DU VAR,82.0,2140158.0,8355.0,ificom-2020.xlsx,2020.0,43.6859625772,7.18218791815,685110.0
580,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06155,VALLAURIS,164.0,2119382.0,8364.0,ificom-2020.xlsx,2020.0,43.5766472999,7.05836612893,1371696.0
581,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,895.0,2285318.0,9664.0,ificom-2020.xlsx,2020.0,43.5360708378,5.39857444582,8649280.0
582,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,73.0,1932999.0,6861.0,ificom-2020.xlsx,2020.0,43.5468692378,4.66215642574,500853.0
583,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13005,AUBAGNE,80.0,2057735.0,8050.000000000001,ificom-2020.xlsx,2020.0,43.2934843764,5.56331273477,644000.0000000001
584,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13028,LA CIOTAT,100.0,2089652.0,8364.0,ificom-2020.xlsx,2020.0,43.1926410861,5.61318955778,836400.0
585,PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13103,SALON DE PROVENCE,57.0,2137781.0,8241.0,ificom-2020.xlsx,2020.0,43.6462885238,5.06814649576,469737.0
586,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,05061,GAP,57.0,2224957.0,8488.0,ificom-2020.xlsx,2020.0,44.5798600596,6.06486052138,483816.0
587,PROVENCE-ALPES-COTE D'AZUR,VAR,83050,DRAGUIGNAN,70.0,2166569.0,9748.0,ificom-2020.xlsx,2020.0,43.5357513285,6.45436569191,682360.0
588,PROVENCE-ALPES-COTE D'AZUR,VAR,83061,FREJUS,144.0,2199691.0,8213.0,ificom-2020.xlsx,2020.0,43.4719558114,6.76361597424,1182672.0
589,PROVENCE-ALPES-COTE D'AZUR,VAR,83069,HYERES,235.0,2030627.0,7436.0,ificom-2020.xlsx,2020.0,43.1018713534,6.18898508469,1747460.0
590,PROVENCE-ALPES-COTE D'AZUR,VAR,83118,SAINT-RAPHAEL,302.0,2191693.0,9322.0,ificom-2020.xlsx,2020.0,43.4574625431,6.84734210398,2815244.0
591,PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,54.0,1966644.0,8045.999999999999,ificom-2020.xlsx,2020.0,43.0880294967,5.87089841754,434483.99999999994
592,PROVENCE-ALPES-COTE D'AZUR,VAR,83129,SIX-FOURS-LES-PLAGES,107.0,2097259.0,8164.999999999999,ificom-2020.xlsx,2020.0,43.086818602,5.82924464931,873654.9999999999
593,PROVENCE-ALPES-COTE D'AZUR,VAR,83137,TOULON,241.0,2200455.0,9547.0,ificom-2020.xlsx,2020.0,43.1361589728,5.93239634249,2300827.0
594,PROVENCE-ALPES-COTE D'AZUR,VAUCLUSE,84007,AVIGNON,94.0,2029763.0,7301.0,ificom-2020.xlsx,2020.0,43.9352448339,4.84071572505,686294.0
595,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06029,CANNES,626.0,2770439.0,12642.0,ificom-2019.xls,2019.0,43.5526202843,7.00427592728,7913892.0
596,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06079,MANDELIEU LA NAPOULE,127.0,2395674.0,12211.0,ificom-2019.xls,2019.0,43.5380510468,6.91808936542,1550797.0
597,CORSE,CORSE-DU-SUD,2A004,AJACCIO,161.0,2407402.0,11106.0,ificom-2019.xls,2019.0,41.9347926638,8.70132275974,1788066.0
598,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06030,LE CANNET,162.0,2317615.0,9959.0,ificom-2019.xls,2019.0,43.5729768613,7.00642057758,1613358.0
599,CORSE,HAUTE-CORSE,2B033,BASTIA,59.0,2196292.0,9580.0,ificom-2019.xls,2019.0,42.6864768806,9.42502133338,565220.0
600,PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,05061,GAP,57.0,2235849.0,9388.0,ificom-2019.xls,2019.0,44.5798600596,6.06486052138,535116.0
601,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,124.0,2160182.0,9162.0,ificom-2019.xls,2019.0,43.655639428,6.93190508233,1136088.0
602,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06123,SAINT LAURENT DU VAR,87.0,2188938.0,9157.0,ificom-2019.xls,2019.0,43.6859625772,7.18218791815,796659.0
603,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1243.0,2185850.0,9116.0,ificom-2019.xls,2019.0,43.7119992661,7.23826889465,11331188.0
604,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,418.0,2187869.0,8929.0,ificom-2019.xls,2019.0,43.587465146,7.10635418256,3732322.0
605,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06155,VALLAURIS,168.0,2065740.0,7908.0,ificom-2019.xls,2019.0,43.5766472999,7.05836612893,1328544.0
606,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06027,CAGNES SUR MER,153.0,2004050.0,7723.0,ificom-2019.xls,2019.0,43.6715162078,7.15275703379,1181619.0
607,PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06083,MENTON,90.0,1832887.0,5801.0,ificom-2019.xls,2019.0,43.7908233727,7.49365612374,522090.0
