Region,Department,Commune_Code_INSEE,City,Number_of_Taxpayers,Average_Assets_in_Euro,Average_Tax_in_Euro,Source_File,Year,latitude,longitude,total_tax_per_city
PROVENCE-ALPES-COTE D'AZUR,VAR,83126,LA SEYNE SUR MER,64.0,1887283.0,6705.0,ificom-2022.xlsx,2022.0,43.0880294967,5.87089841754,429120.0
PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,05061,GAP,65.0,2268207.0,8156.0,ificom-2021.xlsx,2021.0,44.5798600596,6.06486052138,530140.0
PROVENCE-ALPES-COTE D'AZUR,HAUTES-ALPES,05061,GAP,65.0,2268207.0,8156.0,ificom-2021.xlsx,2021.0,44.5798600596,6.06486052138,530140.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,430.0,2245773.0,9240.0,ificom-2021.xlsx,2021.0,43.587465146,7.10635418256,3973200.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,430.0,2245773.0,9240.0,ificom-2021.xlsx,2021.0,43.587465146,7.10635418256,3973200.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,430.0,2245773.0,9240.0,ificom-2021.xlsx,2021.0,43.587465146,7.10635418256,3973200.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06004,ANTIBES,430.0,2245773.0,9240.0,ificom-2021.xlsx,2021.0,43.587465146,7.10635418256,3973200.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06027,CAGNES SUR MER,160.0,2040286.0,7844.0,ificom-2021.xlsx,2021.0,43.6715162078,7.15275703379,1255040.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06027,CAGNES SUR MER,160.0,2040286.0,7844.0,ificom-2021.xlsx,2021.0,43.6715162078,7.15275703379,1255040.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06029,CANNES,664.0,2827815.0,12414.0,ificom-2021.xlsx,2021.0,43.5526202843,7.00427592728,8242896.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06029,CANNES,664.0,2827815.0,12414.0,ificom-2021.xlsx,2021.0,43.5526202843,7.00427592728,8242896.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06030,LE CANNET,156.0,2485858.0,11856.0,ificom-2021.xlsx,2021.0,43.5729768613,7.00642057758,1849536.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06030,LE CANNET,156.0,2485858.0,11856.0,ificom-2021.xlsx,2021.0,43.5729768613,7.00642057758,1849536.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,125.0,2938801.0,10202.0,ificom-2021.xlsx,2021.0,43.655639428,6.93190508233,1275250.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,125.0,2938801.0,10202.0,ificom-2021.xlsx,2021.0,43.655639428,6.93190508233,1275250.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,125.0,2938801.0,10202.0,ificom-2021.xlsx,2021.0,43.655639428,6.93190508233,1275250.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06069,GRASSE,125.0,2938801.0,10202.0,ificom-2021.xlsx,2021.0,43.655639428,6.93190508233,1275250.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06079,MANDELIEU LA NAPOULE,119.0,2624613.0,15158.0,ificom-2021.xlsx,2021.0,43.5380510468,6.91808936542,1803802.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06079,MANDELIEU LA NAPOULE,119.0,2624613.0,15158.0,ificom-2021.xlsx,2021.0,43.5380510468,6.91808936542,1803802.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06083,MENTON,97.0,2028443.0,6979.0,ificom-2021.xlsx,2021.0,43.7908233727,7.49365612374,676963.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06088,NICE,1281.0,2229664.0,9401.0,ificom-2021.xlsx,2021.0,43.7119992661,7.23826889465,12042681.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06123,SAINT LAURENT DU VAR,84.0,2259076.0,9356.0,ificom-2021.xlsx,2021.0,43.6859625772,7.18218791815,785904.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06155,VALLAURIS,157.0,2262527.0,8849.0,ificom-2021.xlsx,2021.0,43.5766472999,7.05836612893,1389293.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06155,VALLAURIS,157.0,2262527.0,8849.0,ificom-2021.xlsx,2021.0,43.5766472999,7.05836612893,1389293.0
PROVENCE-ALPES-COTE D'AZUR,ALPES-MARITIMES,06900,MONACO,694.0,3821046.0,27026.0,ificom-2021.xlsx,2021.0,,,18756044.0
GRAND-EST,AUBE,10387,TROYES,52.0,2536332.0,12912.0,ificom-2021.xlsx,2021.0,48.2967099637,4.07827967525,671424.0
OCCITANIE,AUDE,11262,NARBONNE,61.0,2038151.0,8112.0,ificom-2021.xlsx,2021.0,43.1652399898,3.02023868739,494832.0
OCCITANIE,AUDE,11262,NARBONNE,61.0,2038151.0,8112.0,ificom-2021.xlsx,2021.0,43.1652399898,3.02023868739,494832.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13001,AIX EN PROVENCE,941.0,2238380.0,9219.0,ificom-2021.xlsx,2021.0,43.5360708378,5.39857444582,8675079.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13004,ARLES,77.0,1951809.0,6855.0,ificom-2021.xlsx,2021.0,43.5468692378,4.66215642574,527835.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13005,AUBAGNE,76.0,1970332.0,6919.0,ificom-2021.xlsx,2021.0,43.2934843764,5.56331273477,525844.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13005,AUBAGNE,76.0,1970332.0,6919.0,ificom-2021.xlsx,2021.0,43.2934843764,5.56331273477,525844.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13028,LA CIOTAT,109.0,2132562.0,8726.0,ificom-2021.xlsx,2021.0,43.1926410861,5.61318955778,951134.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13055,MARSEILLE,1536.0,2235122.0,8919.0,ificom-2021.xlsx,2021.0,,,13699584.0
PROVENCE-ALPES-COTE D'AZUR,BOUCHES-DU-RHONE,13103,SALON DE PROVENCE,64.0,2217714.0,8902.0,ificom-2021.xlsx,2021.0,43.6462885238,5.06814649576,569728.0
NORMANDIE,CALVADOS,14118,CAEN,213.0,2236565.0,9557.0,ificom-2021.xlsx,2021.0,49.1847936737,-0.369801713036,2035641.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,268.0,2127345.0,8278.0,ificom-2021.xlsx,2021.0,46.1620643972,-1.17465702836,2218504.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,268.0,2127345.0,8278.0,ificom-2021.xlsx,2021.0,46.1620643972,-1.17465702836,2218504.0
NOUVELLE-AQUITAINE,CHARENTE-MARITIME,17300,LA ROCHELLE,268.0,2127345.0,8278.0,ificom-2021.xlsx,2021.0,46.1620643972,-1.17465702836,2218504.0
NOUVELLE-AQUITAINE,CORREZE,19031,BRIVE,59.0,2850188.0,14878.0,ificom-2021.xlsx,2021.0,45.1435830664,1.51936836063,877802.0
BOURGOGNE-FRANCHE-COMTE,COTE-D'OR,21054,BEAUNE,52.0,2346323.0,9536.0,ificom-2021.xlsx,2021.0,47.0255189366,4.83767985985,495872.0
BOURGOGNE-FRANCHE-COMTE,COTE-D'OR,21231,DIJON,188.0,2198908.0,9221.0,ificom-2021.xlsx,2021.0,47.3229437965,5.03788805877,1733548.0
BOURGOGNE-FRANCHE-COMTE,DOUBS,25056,BESANCON,102.0,2051255.0,7830.0,ificom-2021.xlsx,2021.0,47.2553872249,6.01948696494,798660.0
AUVERGNE-RHONE-ALPES,DROME,26198,MONTELIMAR,53.0,2052084.0,7850.0,ificom-2021.xlsx,2021.0,44.5540845734,4.74869387765,416050.0
AUVERGNE-RHONE-ALPES,DROME,26362,VALENCE,68.0,2460955.0,9773.0,ificom-2021.xlsx,2021.0,44.9229811667,4.91444013136,664564.0
CENTRE-VAL DE LOIRE,EURE-ET-LOIR,28085,CHARTRES,86.0,2315656.0,10153.0,ificom-2021.xlsx,2021.0,48.4471464884,1.50570610616,873158.0
BRETAGNE,FINISTERE,29019,BREST,79.0,2452426.0,11760.0,ificom-2021.xlsx,2021.0,48.4004997828,-4.5027907853,929040.0
CORSE,CORSE-DU-SUD,2A004,AJACCIO,185.0,2418990.0,11216.0,ificom-2021.xlsx,2021.0,41.9347926638,8.70132275974,2074960.0
CORSE,CORSE-DU-SUD,2A004,AJACCIO,185.0,2418990.0,11216.0,ificom-2021.xlsx,2021.0,41.9347926638,8.70132275974,2074960.0
CORSE,CORSE-DU-SUD,2A004,AJACCIO,185.0,2418990.0,11216.0,ificom-2021.xlsx,2021.0,41.9347926638,8.70132275974,2074960.0
CORSE,HAUTE-CORSE,2B033,BASTIA,61.0,2232820.0,9719.0,ificom-2021.xlsx,2021.0,42.6864768806,9.42502133338,592859.0
CORSE,HAUTE-CORSE,2B033,BASTIA,61.0,2232820.0,9719.0,ificom-2021.xlsx,2021.0,42.6864768806,9.42502133338,592859.0
CORSE,HAUTE-CORSE,2B033,BASTIA,61.0,2232820.0,9719.0,ificom-2021.xlsx,2021.0,42.6864768806,9.42502133338,592859.0
OCCITANIE,GARD,30189,NIMES,217.0,2145679.0,8911.0,ificom-2021.xlsx,2021.0,43.844938394,4.34806796996,1933687.0
OCCITANIE,GARD,30189,NIMES,217.0,2145679.0,8911.0,ificom-2021.xlsx,2021.0,43.844938394,4.34806796996,1933687.0
OCCITANIE,GARD,30189,NIMES,217.0,2145679.0,8911.0,ificom-2021.xlsx,2021.0,43.844938394,4.34806796996,1933687.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31555,TOULOUSE,1225.0,2254577.0,8989.0,ificom-2021.xlsx,2021.0,43.5963814303,1.43167293364,11011525.0
OCCITANIE,HAUTE-GARONNE,31557,TOURNEFEUILLE,66.0,2292439.0,9084.0,ificom-2021.xlsx,2021.0,43.5781918597,1.33500697752,599544.0
NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1707.0,2325970.0,10089.0,ificom-2021.xlsx,2021.0,44.8572445351,-0.57369678116,17221923.0
NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1707.0,2325970.0,10089.0,ificom-2021.xlsx,2021.0,44.8572445351,-0.57369678116,17221923.0
NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1707.0,2325970.0,10089.0,ificom-2021.xlsx,2021.0,44.8572445351,-0.57369678116,17221923.0
NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1707.0,2325970.0,10089.0,ificom-2021.xlsx,2021.0,44.8572445351,-0.57369678116,17221923.0
NOUVELLE-AQUITAINE,GIRONDE,33063,BORDEAUX,1707.0,2325970.0,10089.0,ificom-2021.xlsx,2021.0,44.8572445351,-0.57369678116,17221923.0
NOUVELLE-AQUITAINE,GIRONDE,33069,LE BOUSCAT,215.0,2451929.0,11819.0,ificom-2021.xlsx,2021.0,44.8661298323,-0.602121558626,2541085.0
NOUVELLE-AQUITAINE,GIRONDE,33162,EYSINES,52.0,2076615.0,8194.0,ificom-2021.xlsx,2021.0,44.8797152377,-0.647899474657,426088.0
NOUVELLE-AQUITAINE,GIRONDE,33192,GRADIGNAN,75.0,2371111.0,9858.0,ificom-2021.xlsx,2021.0,44.7709411201,-0.616137682116,739350.0
NOUVELLE-AQUITAINE,GIRONDE,33199,GUJAN-MESTRAS,53.0,2030226.0,8054.0,ificom-2021.xlsx,2021.0,44.5940361232,-1.08427455858,426862.0
NOUVELLE-AQUITAINE,GIRONDE,33281,MERIGNAC,165.0,2257744.0,9734.0,ificom-2021.xlsx,2021.0,44.8322953289,-0.681733084891,1606110.0
NOUVELLE-AQUITAINE,GIRONDE,33318,PESSAC,121.0,2198055.0,8304.0,ificom-2021.xlsx,2021.0,44.7915990521,-0.676303166277,1004784.0
NOUVELLE-AQUITAINE,GIRONDE,33449,SAINT-MEDARD-EN-JALLES,51.0,2251278.0,8852.0,ificom-2021.xlsx,2021.0,44.8832620816,-0.784239883546,451452.0
NOUVELLE-AQUITAINE,GIRONDE,33522,TALENCE,96.0,2153829.0,8813.0,ificom-2021.xlsx,2021.0,44.8060817507,-0.591124592873,846048.0
NOUVELLE-AQUITAINE,GIRONDE,33529,LA TESTE DE BUCH,234.0,2280975.0,9896.0,ificom-2021.xlsx,2021.0,44.5561823053,-1.17530826791,2315664.0
NOUVELLE-AQUITAINE,GIRONDE,33529,LA TESTE DE BUCH,234.0,2280975.0,9896.0,ificom-2021.xlsx,2021.0,44.5561823053,-1.17530826791,2315664.0
NOUVELLE-AQUITAINE,GIRONDE,33529,LA TESTE DE BUCH,234.0,2280975.0,9896.0,ificom-2021.xlsx,2021.0,44.5561823053,-1.17530826791,2315664.0
NOUVELLE-AQUITAINE,GIRONDE,33529,LA TESTE DE BUCH,234.0,2280975.0,9896.0,ificom-2021.xlsx,2021.0,44.5561823053,-1.17530826791,2315664.0
OCCITANIE,HERAULT,34003,AGDE,64.0,2175962.0,8893.0,ificom-2021.xlsx,2021.0,43.309129116,3.48447903133,569152.0
OCCITANIE,HERAULT,34003,AGDE,64.0,2175962.0,8893.0,ificom-2021.xlsx,2021.0,43.309129116,3.48447903133,569152.0
OCCITANIE,HERAULT,34032,BEZIERS,78.0,2254989.0,10109.0,ificom-2021.xlsx,2021.0,43.3475883319,3.23076754164,788502.0
OCCITANIE,HERAULT,34057,CASTELNAU LE LEZ,102.0,2289629.0,11361.0,ificom-2021.xlsx,2021.0,43.6380218809,3.91265416028,1158822.0
OCCITANIE,HERAULT,34172,MONTPELLIER,470.0,2149149.0,8448.0,ificom-2021.xlsx,2021.0,43.6134409138,3.86851657896,3970560.0
OCCITANIE,HERAULT,34172,MONTPELLIER,470.0,2149149.0,8448.0,ificom-2021.xlsx,2021.0,43.6134409138,3.86851657896,3970560.0
OCCITANIE,HERAULT,34172,MONTPELLIER,470.0,2149149.0,8448.0,ificom-2021.xlsx,2021.0,43.6134409138,3.86851657896,3970560.0
OCCITANIE,HERAULT,34172,MONTPELLIER,470.0,2149149.0,8448.0,ificom-2021.xlsx,2021.0,43.6134409138,3.86851657896,3970560.0
OCCITANIE,HERAULT,34301,SETE,97.0,2052067.0,8022.0,ificom-2021.xlsx,2021.0,43.3917705831,3.64705148296,778134.0
BRETAGNE,ILLE-ET-VILAINE,35238,RENNES,572.0,2462023.0,11004.0,ificom-2021.xlsx,2021.0,48.1119791219,-1.68186449144,6294288.0
BRETAGNE,ILLE-ET-VILAINE,35238,RENNES,572.0,2462023.0,11004.0,ificom-2021.xlsx,2021.0,48.1119791219,-1.68186449144,6294288.0
BRETAGNE,ILLE-ET-VILAINE,35238,RENNES,572.0,2462023.0,11004.0,ificom-2021.xlsx,2021.0,48.1119791219,-1.68186449144,6294288.0
BRETAGNE,ILLE-ET-VILAINE,35288,SAINT MALO,197.0,2218192.0,9596.0,ificom-2021.xlsx,2021.0,48.6400443482,-1.98060627256,1890412.0
BRETAGNE,ILLE-ET-VILAINE,35288,SAINT MALO,197.0,2218192.0,9596.0,ificom-2021.xlsx,2021.0,48.6400443482,-1.98060627256,1890412.0
BRETAGNE,ILLE-ET-VILAINE,35288,SAINT MALO,197.0,2218192.0,9596.0,ificom-2021.xlsx,2021.0,48.6400443482,-1.98060627256,1890412.0
BRETAGNE,ILLE-ET-VILAINE,35288,SAINT MALO,197.0,2218192.0,9596.0,ificom-2021.xlsx,2021.0,48.6400443482,-1.98060627256,1890412.0
BRETAGNE,ILLE-ET-VILAINE,35288,SAINT MALO,197.0,2218192.0,9596.0,ificom-2021.xlsx,2021.0,48.6400443482,-1.98060627256,1890412.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,203.0,2128313.0,8278.0,ificom-2021.xlsx,2021.0,47.3986382281,0.696526376417,1680434.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,203.0,2128313.0,8278.0,ificom-2021.xlsx,2021.0,47.3986382281,0.696526376417,1680434.0
CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,37261,TOURS,203.0,2128313.0,8278.0,ificom-2021.xlsx,2021.0,47.3986382281,0.696526376417,1680434.0
AUVERGNE-RHONE-ALPES,ISERE,38185,GRENOBLE,174.0,2224496.0,8388.0,ificom-2021.xlsx,2021.0,45.1821215167,5.72133051752,1459512.0
AUVERGNE-RHONE-ALPES,ISERE,38185,GRENOBLE,174.0,2224496.0,8388.0,ificom-2021.xlsx,2021.0,45.1821215167,5.72133051752,1459512.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,78.0,2041352.0,7594.0,ificom-2021.xlsx,2021.0,45.4301235512,4.37913997076,592332.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,78.0,2041352.0,7594.0,ificom-2021.xlsx,2021.0,45.4301235512,4.37913997076,592332.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,78.0,2041352.0,7594.0,ificom-2021.xlsx,2021.0,45.4301235512,4.37913997076,592332.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,78.0,2041352.0,7594.0,ificom-2021.xlsx,2021.0,45.4301235512,4.37913997076,592332.0
AUVERGNE-RHONE-ALPES,LOIRE,42218,SAINT ETIENNE,78.0,2041352.0,7594.0,ificom-2021.xlsx,2021.0,45.4301235512,4.37913997076,592332.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44109,NANTES,985.0,2263115.0,9294.0,ificom-2021.xlsx,2021.0,47.2316356767,-1.54831008605,9154590.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44109,NANTES,985.0,2263115.0,9294.0,ificom-2021.xlsx,2021.0,47.2316356767,-1.54831008605,9154590.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44109,NANTES,985.0,2263115.0,9294.0,ificom-2021.xlsx,2021.0,47.2316356767,-1.54831008605,9154590.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44109,NANTES,985.0,2263115.0,9294.0,ificom-2021.xlsx,2021.0,47.2316356767,-1.54831008605,9154590.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44114,ORVAULT,62.0,2021138.0,7518.0,ificom-2021.xlsx,2021.0,47.2739815478,-1.62323898524,466116.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44184,ST NAZAIRE,62.0,2160818.0,8746.0,ificom-2021.xlsx,2021.0,47.2802857028,-2.25379927249,542252.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44184,ST NAZAIRE,62.0,2160818.0,8746.0,ificom-2021.xlsx,2021.0,47.2802857028,-2.25379927249,542252.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44215,VERTOU,71.0,2052008.0,7203.0,ificom-2021.xlsx,2021.0,47.1603732625,-1.47052291749,511413.0
PAYS DE LA LOIRE,LOIRE-ATLANTIQUE,44215,VERTOU,71.0,2052008.0,7203.0,ificom-2021.xlsx,2021.0,47.1603732625,-1.47052291749,511413.0
CENTRE-VAL DE LOIRE,LOIRET,45232,OLIVET,51.0,2350296.0,10761.0,ificom-2021.xlsx,2021.0,47.8546997503,1.88823884753,548811.0
CENTRE-VAL DE LOIRE,LOIRET,45234,ORLEANS,154.0,2278514.0,9334.0,ificom-2021.xlsx,2021.0,47.8828634214,1.91610357477,1437436.0
CENTRE-VAL DE LOIRE,LOIRET,45234,ORLEANS,154.0,2278514.0,9334.0,ificom-2021.xlsx,2021.0,47.8828634214,1.91610357477,1437436.0
CENTRE-VAL DE LOIRE,LOIRET,45234,ORLEANS,154.0,2278514.0,9334.0,ificom-2021.xlsx,2021.0,47.8828634214,1.91610357477,1437436.0
PAYS DE LA LOIRE,MAINE-ET-LOIRE,49007,ANGERS,177.0,2000162.0,7227.0,ificom-2021.xlsx,2021.0,47.476837416,-0.556125995444,1279179.0
PAYS DE LA LOIRE,MAINE-ET-LOIRE,49007,ANGERS,177.0,2000162.0,7227.0,ificom-2021.xlsx,2021.0,47.476837416,-0.556125995444,1279179.0
GRAND-EST,MARNE,51454,REIMS,258.0,2157480.0,8544.0,ificom-2021.xlsx,2021.0,49.2514906066,4.0402302322,2204352.0
GRAND-EST,MARNE,51454,REIMS,258.0,2157480.0,8544.0,ificom-2021.xlsx,2021.0,49.2514906066,4.0402302322,2204352.0
PAYS DE LA LOIRE,MAYENNE,53130,LAVAL,71.0,2347022.0,9974.0,ificom-2021.xlsx,2021.0,48.0608565468,-0.766005687142,708154.0
GRAND-EST,MEURTHE-ET-MOSELLE,54395,NANCY,196.0,2394349.0,9595.0,ificom-2021.xlsx,2021.0,48.6901995499,6.17588254434,1880620.0
GRAND-EST,MEURTHE-ET-MOSELLE,54395,NANCY,196.0,2394349.0,9595.0,ificom-2021.xlsx,2021.0,48.6901995499,6.17588254434,1880620.0
BRETAGNE,MORBIHAN,56260,VANNES,188.0,2021611.0,7677.0,ificom-2021.xlsx,2021.0,47.6597493766,-2.75714329498,1443276.0
GRAND-EST,MOSELLE,57463,METZ,131.0,2288340.0,9985.0,ificom-2021.xlsx,2021.0,49.1081133279,6.1955245421,1308035.0
GRAND-EST,MOSELLE,57463,METZ,131.0,2288340.0,9985.0,ificom-2021.xlsx,2021.0,49.1081133279,6.1955245421,1308035.0
GRAND-EST,MOSELLE,57463,METZ,131.0,2288340.0,9985.0,ificom-2021.xlsx,2021.0,49.1081133279,6.1955245421,1308035.0
GRAND-EST,MOSELLE,57672,THIONVILLE,62.0,2034484.0,7826.0,ificom-2021.xlsx,2021.0,49.3759716201,6.12928314217,485212.0
GRAND-EST,MOSELLE,57672,THIONVILLE,62.0,2034484.0,7826.0,ificom-2021.xlsx,2021.0,49.3759716201,6.12928314217,485212.0
GRAND-EST,MOSELLE,57672,THIONVILLE,62.0,2034484.0,7826.0,ificom-2021.xlsx,2021.0,49.3759716201,6.12928314217,485212.0
GRAND-EST,MOSELLE,57672,THIONVILLE,62.0,2034484.0,7826.0,ificom-2021.xlsx,2021.0,49.3759716201,6.12928314217,485212.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,119.0,1943706.0,5461.0,ificom-2021.xlsx,2021.0,50.6324372393,3.1535257221,649859.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,119.0,1943706.0,5461.0,ificom-2021.xlsx,2021.0,50.6324372393,3.1535257221,649859.0
LES-HAUTS-DE-FRANCE,NORD,59009,VILLENEUVE D'ASCQ,119.0,1943706.0,5461.0,ificom-2021.xlsx,2021.0,50.6324372393,3.1535257221,649859.0
LES-HAUTS-DE-FRANCE,NORD,59163,CROIX,95.0,2345519.0,8725.0,ificom-2021.xlsx,2021.0,50.6740689994,3.15464041723,828875.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
LES-HAUTS-DE-FRANCE,NORD,59183,DUNKERQUE,65.0,2033788.0,7795.0,ificom-2021.xlsx,2021.0,51.0307229078,2.33752414095,506675.0
